species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
zma,lox3|lox3-4|GRMZM2G109130|Zm00001d033623|ncbi=542495,cho1c.pk002.j23|cssap92|Lipoxygenase L2|ZmLOX3,GRMZM2G109130|Zm00001d033623,resistant to Colletotrichum graminicola,,MaizeGDB
zma,rcg1|Rcg1-MP305,,,resistant to Colletotrichum graminicola,,MaizeGDB
zma,pan1|pan1-EMS|pan1-Mu|GRMZM5G836190|Zm00001d031437|ncbi=100501323,pangloss1,GRMZM5G836190|Zm00001d031437,resistant to Erwinia stewartii,,MaizeGDB
zma,sw1|Sw1-Kil4,qsw1|Stewart's wilt resistance1,,resistant to Erwinia stewartii,,MaizeGDB
zma,pan1|pan1-EMS|pan1-Mu|GRMZM5G836190|Zm00001d031437|ncbi=100501323,pangloss1,GRMZM5G836190|Zm00001d031437,resistant to E. turcicum (unspecified)|Refers to resistance whose symptoms or controlling loci are unknown or not specified.,,MaizeGDB
zma,def3|Def3-NC300|GRMZM2G149869|Zm00001d018254|ncbi=103627808,defensin-like protein 124|ZmDef124,GRMZM2G149869|Zm00001d018254,resistant to Fusarium ear rot,,MaizeGDB
zma,lox3|lox3-4|GRMZM2G109130|Zm00001d033623|ncbi=542495,cho1c.pk002.j23|cssap92|Lipoxygenase L2|ZmLOX3,GRMZM2G109130|Zm00001d033623,resistant to Fusarium stalk rot,,MaizeGDB
zma,lox5|lox5-1|lox5-2|lox5-3|GRMZM2G102760|Zm00001d013493|ncbi=100037804,,GRMZM2G102760|Zm00001d013493,resistant to Fusarium stalk rot,,MaizeGDB
zma,gzs1|Gzs1-CO272,fgs1|Gibberella zea silk mediated resistance1,,"resistant to Gibberella ear rot|Measurement of inheritable resistance may be best using infection via the silk, injecting conidia into the center of the silk channel, rather than by direct infection of wounded ears. Inoculations of pollinated silks, about 6 days post-emergence, gave greatest discrimination of the phenotype. (Reid 1994)",,MaizeGDB
zma,auxrp1|Auxrp1-1145|GRMZM2G063298|Zm00001d033572|ncbi=103643835,Gibberella stalk rot resistance QTL|protein UPSTREAM OF FLC|qRfg2,GRMZM2G063298|Zm00001d033572,resistant to Gibberella stalk rot,,MaizeGDB
zma,cct1|cct1-1145|GRMZM2G381691|Zm00001d024909|ncbi=103641424,"CCT protein domain1|CO, CO-LIKE, TIMING OF CAB1  protein domain1|CONSTANS (CO), CO-LIKE and TIMING OF chlorophyll a/b binding protein1 (CAB1)|qRfg1|transcription factor GHD7|Zmcct|ZmCCT10|ZmOrphan30",GRMZM2G381691|Zm00001d024909,resistant to Gibberella stalk rot,,MaizeGDB
zma,mdm1|Mdm1,maize dwarf mosaic virus resistance1,,resistant to maize dwarf mosaic virus,,MaizeGDB
zma,mv1|Mv1,"resistance to maize mosaic virus I (""corn stripe"")1",,resistant to maize mosaic virus,,MaizeGDB
zma,msv1|Msv1-CML202|Msv1-CML206|Msv1-Tzi4,maize streak virus tolerance1,,resistant to maize streak virus|2-3 major genes may confer resistance,,MaizeGDB
zma,lox3|lox3-4|GRMZM2G109130|Zm00001d033623|ncbi=542495,cho1c.pk002.j23|cssap92|Lipoxygenase L2|ZmLOX3,GRMZM2G109130|Zm00001d033623,resistant to Meloidogyne incognita,,MaizeGDB
zma,rpp9|Rpp9,resistance to Puccinia polysora and Puccinia sorghi9|rp9,,resistant to Puccinia polysora,,MaizeGDB
zma,rp1|Rp1|Rp1-A|Rp1-B|Rp1-C|Rp1-D|Rp1-F|Rp1-I|Rp1-J|Rp1-K|Rp1-L|AC152495.1_FG002|Zm00001d023317|ncbi=100274731,163K15.14 putative disease resistance protein RGA3|pic20|resistance to Puccinia sorghi1,AC152495.1_FG002|Zm00001d023317,resistant to Puccinia sorghi,,MaizeGDB
zma,rp1|Rp1|Rp1-A|Rp1-B|Rp1-C|Rp1-D|Rp1-F|Rp1-I|Rp1-J|Rp1-K|Rp1-L|GRMZM2G069382|Zm00001d023317|ncbi=100274731,163K15.14 putative disease resistance protein RGA3|pic20|resistance to Puccinia sorghi1,GRMZM2G069382|Zm00001d023317,resistant to Puccinia sorghi,,MaizeGDB
zma,rp3|Rp3|AC230011.2_FG002|Zm00001d041362|ncbi=103650447,IDP826|PIC13|pic13b|putative disease resistance protein RGA1|resistance to Puccinia sorghi3,AC230011.2_FG002|Zm00001d041362,resistant to Puccinia sorghi,,MaizeGDB
zma,rp4|Rp4|Rp4-A|Rp4-B,resistance to Puccinia sorghi4,,resistant to Puccinia sorghi,,MaizeGDB
zma,rp5|Rp5,resistance to Puccinia sorghi5,,resistant to Puccinia sorghi,,MaizeGDB
zma,rp6|Rp6,resistance to Puccinia sorghi6,,resistant to Puccinia sorghi,,MaizeGDB
zma,rp7|Rp7,resistance to Puccinia sorghi7,,resistant to Puccinia sorghi,,MaizeGDB
zma,rp8|Rp8-A|Rp8-B,resistance to Puccinia sorghi8,,resistant to Puccinia sorghi,,MaizeGDB
zma,rpp9|Rpp9,resistance to Puccinia polysora and Puccinia sorghi9|rp9,,resistant to Puccinia sorghi,,MaizeGDB
zma,abp1|Abp1-1145|Abp1-D21|Abp1-D32|Abp1-FAP1360A|Abp1-Pa405|Scmv2|GRMZM2G116204|Zm00001d041711|uniprot=P13689|ncbi=542232,aux311|auxin binding protein1|axr1|resistance to SCMV2|resistance to sugarcane mosaic virus2|scm2|scmv2|SCMV resistance2,GRMZM2G116204|Zm00001d041711,resistant to sugarcane mosaic virus,,MaizeGDB
zma,abp1|Abp1-1145|Abp1-D21|Abp1-D32|Abp1-FAP1360A|Abp1-Pa405|Scmv2|GRMZM2G116204|Zm00001d041711|uniprot=P46251|ncbi=542232,aux311|auxin binding protein1|axr1|resistance to SCMV2|resistance to sugarcane mosaic virus2|scm2|scmv2|SCMV resistance2,GRMZM2G116204|Zm00001d041711,resistant to sugarcane mosaic virus,,MaizeGDB
zma,scmv1|Scmv1|GRMZM2G014055|Zm00001d035390|ncbi=100281021,resistance to SCMV1|resistance to sugarcane mosaic virus1|scm1|thioredoxin H-type|ZmTrxh,GRMZM2G014055|Zm00001d035390,resistant to sugarcane mosaic virus,,MaizeGDB
zma,mir1|Mir1-Mp708|GRMZM2G150276|Zm00001d036542|ncbi=542561,CL872_-2|maize insect resistance1|mir1(thp),GRMZM2G150276|Zm00001d036542,resistant to Western corn rootworm|resistance to foliar damage by WCR beetles,,MaizeGDB
zma,rip2|Rip2-Mp708|GRMZM2G119705|Zm00001d022032|ncbi=541814,cl1124_1(579)|PCO148580|pco148580(579)|ribosome-inactivating protein2|Rip3:2|rip*-L26305|umc1782,GRMZM2G119705|Zm00001d022032,resistant to Western corn rootworm|resistance to foliar damage by WCR beetles,,MaizeGDB
zma,tps23|Tps23-Mp708|GRMZM2G127336|Zm00001d024234|ncbi=103641105,(E)-beta-caryophyllene synthase|sesquiterpene synthase23|terpene synthase23,GRMZM2G127336|Zm00001d024234,resistant to Western corn rootworm|resistance to foliar damage by WCR beetles,,MaizeGDB
zma,wsm1|Wsm1,wheat streak mosaic virus resistance1,,resistant to wheat streak mosaic virus,,MaizeGDB
zma,wsm2|Wsm2,wheat streak mosaic virus resistance2,,resistant to wheat streak mosaic virus,,MaizeGDB
zma,wsm3|Wsm3,wheat streak mosaic virus resistance3,,resistant to wheat streak mosaic virus,,MaizeGDB
zma,dvd1|Dvd1-reference,developmental disaster1,,reversed germ|aka inverted embryo,,MaizeGDB
zma,rgo1|rgo1-Sarkar,reversed germ orientation1,,reversed germ|aka inverted embryo,,MaizeGDB
zma,ts6|ts6-rgo-Burr|ts6-rgo-VI|GRMZM5G862109|Zm00001d034629|ncbi=541684,cl1812_1|ids1|indeterminate spikelet1|pge18|pzd00069|reversed germ orientation2|rgo2|rs128281361|rs131175377|ss196414883|ss196414885|tasselseed6|tassel seed6|umc1009|ZmEREB11,GRMZM5G862109|Zm00001d034629,reversed germ|aka inverted embryo,,MaizeGDB
zma,rcm1|Rcm1,rectifier1,,reverses miniature seed caused by teosinte cytoplasm,,MaizeGDB
zma,rlc1,rindless culm1,,"rindless culm|Upper internodes lack rind in longitudinal sections, exposing the pith resulting in a rough texture. Causes alterations in stem structure resulting in increased breakage and lodging.",,MaizeGDB
zma,rld1|Rld1-1608|GRMZM2G109987|Zm00001d048527|ncbi=542515,CL4357_1e|Rld*-1441|Rld*-1990|Rld1-N1990|rolled leaf1|ZmHB133,GRMZM2G109987|Zm00001d048527,rolled entangled leaf|leaves tightly rolled and thus are entangled at tips,,MaizeGDB
zma,rld*-ce|Rld*-Ce,ce1|curled entangled1|rolled leaf*,,rolled entangled leaf|leaves tightly rolled and thus are entangled at tips,,MaizeGDB
zma,gl13|gl13-N169|GRMZM2G118243|Zm00001d039631|ncbi=100384030,CER5 homolog|gl19|glossy13,GRMZM2G118243|Zm00001d039631,rolled leaf|leaves are rolled,,MaizeGDB
zma,gs1,green stripe1,,rolled leaf|leaves are rolled,,MaizeGDB
zma,nec3|nec3-N409,nec*-409|necrotic3,,rolled leaf|leaves are rolled,,MaizeGDB
zma,nec6|nec6-N493,nec*-493|necrotic6,,rolled leaf|leaves are rolled,,MaizeGDB
zma,nld1|nld1-N2346,narrow leaf dwarf1|nld*-2346,,rolled leaf|leaves are rolled,,MaizeGDB
zma,rld1|Rld1-MF|Rld1-N1441|Rld1-N1990|Rld1-PB|GRMZM2G109987|Zm00001d048527|ncbi=542515,CL4357_1e|Rld*-1441|Rld*-1990|rolled leaf1|ZmHB133,GRMZM2G109987|Zm00001d048527,rolled leaf|leaves are rolled,,MaizeGDB
zma,rld2|Rld2|GRMZM2G042250|Zm00001d027317|ncbi=100037826,rs128359298|ZmHB58,GRMZM2G042250|Zm00001d027317,rolled leaf|leaves are rolled,,MaizeGDB
zma,rld*-ce,ce1|curled entangled1|rolled leaf*,,rolled leaf|leaves are rolled,,MaizeGDB
zma,sdw1|Sdw1-N1592,Sd2|Sdw*-1592|Sdw*-N1592|semi-dwarf plant1,,rolled leaf|leaves are rolled,,MaizeGDB
zma,d*-N1352B,d*-1352B|dwarfN1352B,,rootless|few or no secondary roots,,MaizeGDB
zma,rt1,rootless1,,rootless|few or no secondary roots,,MaizeGDB
zma,rtcs1|rtcs1-1|rtcs1-2|GRMZM2G092542|Zm00001d027679|ncbi=100101548,Lob Domain Protein|root deficient1|rootless concerning crown and seminal roots1|ZmLBD2,GRMZM2G092542|Zm00001d027679,rootless|few or no secondary roots,,MaizeGDB
zma,rum1|rum1-R|GRMZM2G037368|Zm00001d043878|ncbi=100284457,Aux/IAA-transcription factor 13|iaa13|rs129403618|ZmIAA10,GRMZM2G037368|Zm00001d043878,rootless|few or no secondary roots,,MaizeGDB
zma,d1|d1-6016|GRMZM2G036340|Zm00001d039634|ncbi=100280117,bnlg1447|dwarf plant1|ga3ox1|ga3ox2|gibberellin 3-oxidase2|qPH3.1|Zea mays GA 3-oxidase 1 (D1)|ZmGA3ox1|ZmGA3ox2,GRMZM2G036340|Zm00001d039634,rosette,,MaizeGDB
zma,d1|d1-6016|GRMZM2G036340|Zm00001d039634|ncbi=101202726,bnlg1447|dwarf plant1|ga3ox1|ga3ox2|gibberellin 3-oxidase2|qPH3.1|Zea mays GA 3-oxidase 1 (D1)|ZmGA3ox1|ZmGA3ox2,GRMZM2G036340|Zm00001d039634,rosette,,MaizeGDB
zma,cp2|cp2-dek7,collapsed2|dek7|dek7-N912|o12|sh*-N1105B|sh*-N1324A|su*-211C|w*-1875A|w*-N1875A,,rough endosperm,,MaizeGDB
zma,mre1,,,rough endosperm,,MaizeGDB
zma,mre2,,,rough endosperm,,MaizeGDB
zma,mre3,,,rough endosperm,,MaizeGDB
zma,prg1|prg1-MS8186,dek*-Mu8186|pitted rough germless1,,rough endosperm,,MaizeGDB
zma,rbm48|rbm48-umu1|rbm48-umu2|GRMZM2G163247|Zm00001d054077|ncbi=100280490,dek42|nucleic acid binding protein|RNA binding motif protein 48,GRMZM2G163247|Zm00001d054077,rough endosperm,,MaizeGDB
zma,mwp1|mwp1-R|GRMZM2G082264|Zm00001d020384|ncbi=100280930,milkweed pod1|sog1743|ZmGLK21,GRMZM2G082264|Zm00001d020384,"rough husk leaves|in mwp1 mutants, this phenotype is attributed to an adaxialized surface of the husk and not the husk leaves per se, which are at the distal tip of the 'husk' (Kandela et al 2008)",,MaizeGDB
zma,dek31|dek31-MS2689|dek31-N1130,defective kernel31|ptd*-1130|ptd*-N1130A,,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,dek32|dek32-N1322A,defective kernel32|sh*-1322A|sh*-N1322A|shop*-1322A,,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,dek5|dek5-N874A|GRMZM2G083374|Zm00001d039612|ncbi=103649669,defective kernel5|embryo defective 2410 (emb2410)|FAR1-like-transcription factor 4|farl4|sh*-874A,GRMZM2G083374|Zm00001d039612,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,dsc1|dsc1-MS2058|GRMZM2G117329|Zm00001d049871|ncbi=103653236,ADP-ribosylation factor GTPase-activating protein AGD3-like|dek*-2058|dek*-3252|dek-Mu*2058|discolored kernel1,GRMZM2G117329|Zm00001d049871,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,dsc*-N749,discoloredN749|dsc*-749|rgh*-N749,,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,fl*-N1208A,fl*-1208A|flouryN1208A,,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,o*-N1228,o*-1228|opaqueN1228,,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,pgd3|pgd3-umu1|GRMZM2G440208|Zm00001d049187|ncbi=100856973,"6-phosphogluconate dehydrogenase, decarboxylating|csu843|csuh00843|csuh843|gnp_AI745985|gpm76|pco126621(294)|PCO126621a|phosphogluconate dehydrogenase3|rgh5",GRMZM2G440208|Zm00001d049187,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,pro1|pro1-N1154A|GRMZM2G375504|Zm00001d010056|uniprot=P10593|ncbi=542383,AY109740|CL2942_1|IDP1409|o6|p5cs protein|proline responding1,GRMZM2G375504|Zm00001d010056,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,pro1|pro1-N1154A|GRMZM2G375504|Zm00001d010056|uniprot=P10593|ncbi=778431,AY109740|CL2942_1|IDP1409|o6|p5cs protein|proline responding1,GRMZM2G375504|Zm00001d010056,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,pro1|pro1-N1154A|GRMZM2G375504|Zm00001d010056|uniprot=P35081|ncbi=542383,AY109740|CL2942_1|IDP1409|o6|p5cs protein|proline responding1,GRMZM2G375504|Zm00001d010056,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,pro1|pro1-N1154A|GRMZM2G375504|Zm00001d010056|uniprot=P35081|ncbi=778431,AY109740|CL2942_1|IDP1409|o6|p5cs protein|proline responding1,GRMZM2G375504|Zm00001d010056,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,rgh1|rgh1-N1285,dek*-1285|rgh*-1285|rough kernel1,,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,rgh2|rgh2-N1013A,rgh*-1013A|rgh*-N1013A|rough endosperm2,,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,rgh3|rgh3-EMS1|rgh3-umu1|GRMZM2G128228|Zm00001d016836|ncbi=100857066,c3h25|C3H-transcription factor 25|RGH3 splicing factor|rough endosperm3|U2AF35 Related Protein (URP)|ZmURP,GRMZM2G128228|Zm00001d016836,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,rgh3|rgh3-EMS1|rgh3-umu1|GRMZM5G849788|Zm00001d016836|ncbi=100857066,c3h25|C3H-transcription factor 25|RGH3 splicing factor|rough endosperm3|U2AF35 Related Protein (URP)|ZmURP,GRMZM5G849788|Zm00001d016836,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,rgh*-N1060,rgh*-1060|roughN1060,,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,rgh*-N1105A,rgh*-1105A|roughN1105A,,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,rgh*-N1112,rgh*-1112|roughN1112,,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,rgh*-N799A,rgh*-799A|roughN799A,,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,rgh*-N802,rgh*-802|roughN802,,rough kernel|surface of kernel covered with many small irregularities giving it a rough texture,,MaizeGDB
zma,cr4|cr4-6143|GRMZM2G051637|Zm00001d023425|uniprot=O24585|ncbi=542346,adherentN590|adherentN647|ad*-N411|ad*-N590C|ad*-N647|AY110360|CL2011_1|crinkly4|crinkly leaf|dap*-6143|PZA02095|rs128284103|ss196417309,GRMZM2G051637|Zm00001d023425,rough leaves,,MaizeGDB
zma,rli1,bum1|bumpy1|rgli*-2302|rough lineate1|warty1|wty1,,rough leaves,,MaizeGDB
zma,tan1|GRMZM2G039113|Zm00001d038060|uniprot=Q9FUH9|ncbi=542642,pigmy1|pigmy plant1|py1|rs132337008|tangled1,GRMZM2G039113|Zm00001d038060,rough leaves,,MaizeGDB
zma,rli1|rli1-bum1|rli1-N2276|rli1-N2302A|rli1-N2458|rli1-wty1,bum1|bumpy1|rgli*-2302|rough lineate1|warty1|wty1,,rough lineate|lineate-like streaks of protruding tissue on leaf blade which produce a rough texture.,,MaizeGDB
zma,rs1|Rs1-1025::Mu6/7|Rs1-O|GRMZM2G028041|Zm00001d018742|uniprot=Q41853|ncbi=542255,hb132|Homeobox-transcription factor 132|IDP1962|K-4|kn2|PCO135030|pge(E7)|rough sheath1,GRMZM2G028041|Zm00001d018742,rough sheath|sheath of older seedlings and plants has rough texture; originally described as 'wart-like excrescences',,MaizeGDB
zma,rs2|GRMZM2G403620|Zm00001d030737|uniprot=Q9S7B2|ncbi=542488,rough sheath2|umc1124|umc1124(rs2)|umc1703|ZmMYB143,GRMZM2G403620|Zm00001d030737,rough sheath|sheath of older seedlings and plants has rough texture; originally described as 'wart-like excrescences',,MaizeGDB
zma,rs4|Rs4-N1606,rough sheath4|Rs*-1606,,rough sheath|sheath of older seedlings and plants has rough texture; originally described as 'wart-like excrescences',,MaizeGDB
zma,wrp1|Wrp1-NA1163,wrinkled plant1,,rough sheath|sheath of older seedlings and plants has rough texture; originally described as 'wart-like excrescences',,MaizeGDB
zma,cps1|cps1-1|cps1-2|GRMZM2G156565|Zm00001d034736|uniprot=A0A1D6LAG9|ncbi=103644288,"chloroplast protein synthesis1|cysteine--tRNA ligase, cytoplasmic-like",GRMZM2G156565|Zm00001d034736,RUBISCO protein decreased,,MaizeGDB
zma,sm1|sm1-1|sm1-2|sm1-3|sm1-5|sm1-Brawn168|sm1-Brawn178|sm1-Brawn184|GRMZM2G031311|Zm00001d037784|ncbi=100191391,pco142331|RHM1|salmon silks1|UDP-rhamnose synthase,GRMZM2G031311|Zm00001d037784,salmon silks,,MaizeGDB
zma,sm2|sm2-Brawn180|sm2-Brawn184|sm2-Brawn188|sm2-Brawn189|sm2-Brawn190|sm2-Brawn191|GRMZM2G180283|Zm00001d006446|ncbi=100272786,salmon silk2|UGT91L1,GRMZM2G180283|Zm00001d006446,salmon silks,,MaizeGDB
zma,bet1|bet1-CM37,gly|glycinebetaine1,,salt stress intolerant,,MaizeGDB
zma,bzip4|bzip4-m1|bzip4-m2|GRMZM2G479760|Zm00001d018178|ncbi=100284582,bZIP transcription factor ABI5,GRMZM2G479760|Zm00001d018178,salt stress intolerant,,MaizeGDB
zma,nc1|nc1-Chang7-2|nc1-crispr-1|nc1-crispr-2|GRMZM2G047616|Zm00001d040627|ncbi=100382359,Sodium transporter HKT1|ZmHKT1;5|ZmHKT1 (high-affinity k+ transporter1),GRMZM2G047616|Zm00001d040627,salt stress intolerant,,MaizeGDB
zma,1-Sep|sep1-1|sep1-2|GRMZM2G109429|Zm00001d042535|ncbi=100282317,PCO100914|rs129408819|selenoprotein family protein|sep1|umc1539|ZmSep15-like|ZmSep15-like1|ZmSep15-like2,GRMZM2G109429|Zm00001d042535,salt stress intolerant,,MaizeGDB
zma,ufgt2|ufgt2-mu1019540|ufgt2-mu1054263|GRMZM2G117878|Zm00001d019256|ncbi=100280143,cytokinin-N-glucosyltransferase 1|IDP247|IDP718|UDP-glycosyltransferase 76C1,GRMZM2G117878|Zm00001d019256,salt stress intolerant,,MaizeGDB
zma,bet1|Bet1-T232,gly|glycinebetaine1,,salt stress tolerant,,MaizeGDB
zma,nc1|Nc1-Zheng58|GRMZM2G047616|Zm00001d040627|ncbi=100382359,Sodium transporter HKT1|ZmHKT1;5|ZmHKT1 (high-affinity k+ transporter1),GRMZM2G047616|Zm00001d040627,salt stress tolerant,,MaizeGDB
zma,cp2|cp2-o12,collapsed2|dek7|dek7-N912|o12|sh*-N1105B|sh*-N1324A|su*-211C|w*-1875A|w*-N1875A,,"scarred kernel|surface of kernel has patches of defective tissue, often joined in an irregular pattern",,MaizeGDB
zma,dek2|dek2-N1315A|GRMZM2G110851|Zm00001d034882|ncbi=103644333,defective kernel2|dsc*-1315A|dsc*-N1315A|pentatricopeptide repeat-containing protein At4g20090-like|ZmPPR080,GRMZM2G110851|Zm00001d034882,"scarred kernel|surface of kernel has patches of defective tissue, often joined in an irregular pattern",,MaizeGDB
zma,ptd1|ptd1-MS1568,dek*-Mu1568|pitted endosperm1,,"scarred kernel|surface of kernel has patches of defective tissue, often joined in an irregular pattern",,MaizeGDB
zma,st1|st1-e,sticky chromosome1,,"scarred kernel|surface of kernel has patches of defective tissue, often joined in an irregular pattern",,MaizeGDB
zma,ts1|GRMZM2G104843|Zm00001d003533|ncbi=100037808,lipoxygenase8|lox8|tassel seed1,GRMZM2G104843|Zm00001d003533,"secondary pistillate floret develops|Quantitative character. When both florets produce kernels, rows become irregular due to crowding.",,MaizeGDB
zma,ts2|GRMZM2G455809|Zm00001d028806|uniprot=P50160|ncbi=542246,microsatellite ynh(ts2)|phi001|tassel seed2|ynh|ynh(ts2),GRMZM2G455809|Zm00001d028806,"secondary pistillate floret develops|Quantitative character. When both florets produce kernels, rows become irregular due to crowding.",,MaizeGDB
zma,wcr1|Wcr1-reference,wandering carpel1,,"secondary pistillate floret develops|Quantitative character. When both florets produce kernels, rows become irregular due to crowding.",,MaizeGDB
zma,pg*-N1885,palegreenN1885|pg*-1885,,"sectored leaf|seedling with well-defined areas of contrasting color (green with yellow, white with green, etc.); size and location usually indicative of clonal basis",,MaizeGDB
zma,spt*-N1620B,spottedN1620B|spt*-1620B,,"sectored leaf|seedling with well-defined areas of contrasting color (green with yellow, white with green, etc.); size and location usually indicative of clonal basis",,MaizeGDB
zma,v*-N1806|v*-N1806A,v*-1806|virescentN1806,,"sectored leaf|seedling with well-defined areas of contrasting color (green with yellow, white with green, etc.); size and location usually indicative of clonal basis",,MaizeGDB
zma,wgs1|wgs1-N206B,sct*-206B|white green sectors1,,"sectored leaf|seedling with well-defined areas of contrasting color (green with yellow, white with green, etc.); size and location usually indicative of clonal basis",,MaizeGDB
zma,wlu1|wlu1-N1886,v*-N1886|w*-022-15|white luteus1|wl*-28,,"sectored leaf|seedling with well-defined areas of contrasting color (green with yellow, white with green, etc.); size and location usually indicative of clonal basis",,MaizeGDB
zma,w*-N1834,w*-1834|whiteN1834,,"sectored leaf|seedling with well-defined areas of contrasting color (green with yellow, white with green, etc.); size and location usually indicative of clonal basis",,MaizeGDB
zma,w*-N1854,w*-1854|whiteN1854,,"sectored leaf|seedling with well-defined areas of contrasting color (green with yellow, white with green, etc.); size and location usually indicative of clonal basis",,MaizeGDB
zma,w*-N1890,w*-1890|whiteN1890,,"sectored leaf|seedling with well-defined areas of contrasting color (green with yellow, white with green, etc.); size and location usually indicative of clonal basis",,MaizeGDB
zma,abs1|abs1-PI254851,abnormal stomates1|translucent leaf|trans*-PI1254851,,seedling lethal,,MaizeGDB
zma,brd1|brd1-ty8446|GRMZM2G103773|Zm00001d033180|ncbi=100193331,brassinosteroid-deficient dwarf1|cytochrome P450 CYP85A1|defective seedling GG11|des11|des*-11|des*-24|des*-GG11|des*-GG24|lil1|lilliputian1|tiny plant*-8446|ty*-8446,GRMZM2G103773|Zm00001d033180,seedling lethal,,MaizeGDB
zma,brn1|brn1-R,brown aleurone1|brown kernel1,,seedling lethal,,MaizeGDB
zma,bsd2|bsd2-m1::Mu|GRMZM2G062788|Zm00001d030786|uniprot=Q9XF14|ncbi=732793,bundle sheath defective2|CL1540_1,GRMZM2G062788|Zm00001d030786,seedling lethal,,MaizeGDB
zma,clm1|Clm1-2,modifier of cl1,,seedling lethal,,MaizeGDB
zma,crp1|crp1-111::Mu1|crp1-136|GRMZM2G083950|Zm00001d021716|uniprot=A0A1D6IEG9|ncbi=732792,chloroplast RNA processing1|CL1533_1|cl1533_1(576)|hcf111|hcf136|uor2|uor2(crp)|uor2(crp1)|ZmPPR404,GRMZM2G083950|Zm00001d021716,seedling lethal,,MaizeGDB
zma,dek1|dek1-vns|GRMZM2G321753|Zm00001d028818|uniprot=Q8RVL1|ncbi=542509,clf|clf*-792|clf*-E792|defective kernel1|gay,GRMZM2G321753|Zm00001d028818,seedling lethal,,MaizeGDB
zma,hcf103|hcf103-114,hcf114|high chlorophyll fluorescence103,,seedling lethal,,MaizeGDB
zma,l15|GRMZM2G177169|Zm00001d036698|uniprot=B8Y6I0|ncbi=100302579,l*-Blandy3|l*-Brawn|luteus15|pentatricopeptide10|ppr10|ZmPPR341,GRMZM2G177169|Zm00001d036698,seedling lethal,,MaizeGDB
zma,l15|GRMZM2G177169|Zm00001d036698|uniprot=B8Y6I0|ncbi= 100302579,l*-Blandy3|l*-Brawn|luteus15|pentatricopeptide10|ppr10|ZmPPR341,GRMZM2G177169|Zm00001d036698,seedling lethal,,MaizeGDB
zma,nec4|nec4-N516B|GRMZM5G870342|Zm00001d002358|ncbi=100500945,"cpx1|dks8|dks8A|nec*-516B|necrotic4|oxygen-dependent coproporphyrinogen-III oxidase, chloroplastic-like|PCO087466(115)|PCO087466a",GRMZM5G870342|Zm00001d002358,seedling lethal,,MaizeGDB
zma,pdk1|pdk1-1|pdk1-2|pdk1-3|pdk1-4|pdk1-MuEx10|GRMZM2G306345|Zm00001d038163|uniprot=P11155|ncbi=542759,"C4PPDK|C4ppdkZm1|csu155a(pdk)|csu155(ppdk)|csu314(pdk)|csu540|csu540(pdk)|csu764a(pdk)|csu979|CyPPDK1|cyppdkZm1|gnp_CYPPDK_011_PCR|gnp_QAW1b05|gnp_QCA5h09b|gpm410|gpm578b|IDP1630|mgh1b(pdk)|mzePDKA|nc012|npi(pdk1)|pAS11|pco068469(472)|PCO068469a|PCO068470|PCO068470(514)|phi025|phi078|phi081|ppdk|PPDK|Ppdk1|pyruvate, orthophosphate dikinase1|std7|std7a(dba)|uaz127a(pdk)|uaz172b|uaz183|uaz183a|UAZ183A(PPDk)|umc173b(pdk)|umc385a(pdk)",GRMZM2G306345|Zm00001d038163,seedling lethal,,MaizeGDB
zma,pro1|GRMZM2G375504|Zm00001d010056|uniprot=P10593|ncbi=542383,AY109740|CL2942_1|IDP1409|o6|p5cs protein|proline responding1,GRMZM2G375504|Zm00001d010056,seedling lethal,,MaizeGDB
